step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
149,9.9333,-0.254039,-1.400000,1.200000,0.000000,0.000000,0.500000,0.015655,-1.394495,1.223370,0.005654,0.002973,0.502428
150,10.0000,-0.325204,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.025617,-1.394495,1.223370,0.005654,0.002973,0.502428
151,10.0667,-0.389711,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.071159,-1.394495,1.223370,0.005654,0.002973,0.502428
152,10.1333,-0.443083,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.118123,-1.394495,1.223370,0.005654,0.002973,0.502428
153,10.2000,-0.480905,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.167934,-1.394495,1.223370,0.005654,0.002973,0.502428
154,10.2667,-0.499154,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.219169,-1.394495,1.223370,0.005654,0.002973,0.502428
155,10.3333,-0.494544,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.266133,-1.394495,1.223370,0.005654,0.002973,0.502428
156,10.4000,-0.464872,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.313098,-1.394495,1.223370,0.005654,0.002973,0.502428
157,10.4667,-0.409336,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.351524,-1.394495,1.223370,0.005654,0.002973,0.502428
158,10.5333,-0.328792,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.388526,-1.394495,1.223370,0.005654,0.002973,0.502428
159,10.6000,-0.225910,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.416990,-1.394495,1.223370,0.005654,0.002973,0.502428
160,10.6667,-0.105206,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.442607,-1.394495,1.223370,0.005654,0.002973,0.502428
161,10.7333,0.027073,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.459685,-1.394495,1.223370,0.005654,0.002973,0.502428
162,10.8000,0.163232,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.466801,-1.394495,1.223370,0.005654,0.002973,0.502428
163,10.8667,0.294567,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.468224,-1.394495,1.223370,0.005654,0.002973,0.502428
164,10.9333,0.411960,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.465377,-1.394495,1.223370,0.005654,0.002973,0.502428
165,11.0000,0.506577,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.453992,-1.394495,1.223370,0.005654,0.002973,0.502428
166,11.0667,0.570634,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.426952,-1.394495,1.223370,0.005654,0.002973,0.502428
167,11.1333,0.598156,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.398488,-1.394495,1.223370,0.005654,0.002973,0.502428
