step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
13,0.8667,0.277231,-1.320791,1.120791,0.079209,0.198022,0.500000,0.155126,-1.337005,1.152761,0.066436,0.148939,0.502428
14,0.9333,0.313415,-1.310453,1.110453,0.089547,0.223868,0.500000,0.175050,-1.326686,1.140481,0.076330,0.169581,0.502428
15,1.0000,0.350000,-1.300000,1.100000,0.100000,0.250000,0.500000,0.203514,-1.316367,1.132807,0.086225,0.193171,0.502428
16,1.0667,0.386585,-1.289547,1.089547,0.110453,0.276132,0.500000,0.236247,-1.306049,1.122062,0.096120,0.218236,0.502428
17,1.1333,0.422769,-1.279209,1.079209,0.120791,0.301978,0.500000,0.263287,-1.295730,1.112852,0.107428,0.241827,0.502428
18,1.2000,0.458156,-1.269098,1.069098,0.130902,0.327254,0.500000,0.298866,-1.285411,1.102107,0.115909,0.266892,0.502428
19,1.2667,0.492358,-1.259326,1.059326,0.140674,0.351684,0.500000,0.328753,-1.275093,1.091362,0.127217,0.291957,0.502428
20,1.3333,0.525000,-1.250000,1.050000,0.150000,0.375000,0.500000,0.362909,-1.264774,1.080618,0.138525,0.315547,0.502428
21,1.4000,0.555725,-1.241221,1.041221,0.158779,0.396946,0.500000,0.395642,-1.255930,1.072943,0.147006,0.340612,0.502428
22,1.4667,0.584196,-1.233087,1.033087,0.166913,0.417283,0.500000,0.429798,-1.247085,1.062198,0.155488,0.364203,0.502428
23,1.5333,0.610101,-1.225686,1.025686,0.174314,0.435786,0.500000,0.461108,-1.238240,1.054523,0.163969,0.387793,0.502428
24,1.6000,0.633156,-1.219098,1.019098,0.180902,0.452254,0.500000,0.493841,-1.229396,1.046848,0.172450,0.409909,0.502428
25,1.6667,0.653109,-1.213397,1.013397,0.186603,0.466506,0.500000,0.525151,-1.222025,1.040708,0.178104,0.429076,0.502428
26,1.7333,0.669741,-1.208645,1.008645,0.191355,0.478386,0.500000,0.555037,-1.216129,1.034569,0.183758,0.448244,0.502428
27,1.8000,0.682870,-1.204894,1.004894,0.195106,0.487764,0.500000,0.582078,-1.211707,1.026894,0.190826,0.462988,0.502428
28,1.8667,0.692352,-1.202185,1.002185,0.197815,0.494537,0.500000,0.606272,-1.207284,1.026894,0.192239,0.477732,0.502428
29,1.9333,0.698083,-1.200548,1.000548,0.199452,0.498630,0.500000,0.629042,-1.207284,1.023824,0.196480,0.488053,0.502428
30,2.0000,0.700000,-1.200000,1.000000,0.200000,0.500000,0.500000,0.648967,-1.202862,1.023824,0.197893,0.495425,0.502428
31,2.0667,0.696165,-1.200000,1.000000,0.198904,0.497261,0.500000,0.663198,-1.201388,1.023824,0.197893,0.495425,0.502428
32,2.1333,0.684703,-1.200000,1.000000,0.195630,0.489074,0.500000,0.670314,-1.201388,1.022289,0.197893,0.495425,0.502428
33,2.2000,0.665740,-1.200000,1.000000,0.190211,0.475528,0.500000,0.670314,-1.201388,1.020754,0.197893,0.491002,0.502428
34,2.2667,0.639482,-1.200000,1.000000,0.182709,0.456773,0.500000,0.668891,-1.201388,1.020754,0.197893,0.479206,0.502428
35,2.3333,0.606218,-1.200000,1.000000,0.173205,0.433013,0.500000,0.668891,-1.201388,1.020754,0.187999,0.465937,0.502428
36,2.4000,0.566312,-1.200000,1.000000,0.161803,0.404508,0.500000,0.656083,-1.201388,1.020754,0.179517,0.448244,0.502428
37,2.4667,0.520201,-1.200000,1.000000,0.148629,0.371572,0.500000,0.634735,-1.201388,1.020754,0.169623,0.427602,0.502428
38,2.5333,0.468391,-1.200000,1.000000,0.133826,0.334565,0.500000,0.614811,-1.201388,1.020754,0.158315,0.404012,0.502428
39,2.6000,0.411450,-1.200000,1.000000,0.117557,0.293893,0.500000,0.589194,-1.201388,1.020754,0.145593,0.375998,0.502428
40,2.6667,0.350000,-1.200000,1.000000,0.100000,0.250000,0.500000,0.555037,-1.201388,1.020754,0.131458,0.346510,0.502428
41,2.7333,0.284716,-1.200000,1.000000,0.081347,0.203368,0.500000,0.520881,-1.201388,1.020754,0.115909,0.312598,0.502428
